Function Name, Cumulative Stack Size, Branch Type
"qc_loc_fw::vector<QmiLowiDiscoveryResponseInd_v01*>::vector(qc_loc_fw::vector<QmiLowiDiscoveryResponseInd_v01*> const&)",2888,Recursive
"qc_loc_fw::vector<QmiLowiDiscoveryResponseInd_v01*>::operator=(qc_loc_fw::vector<QmiLowiDiscoveryResponseInd_v01*> const&)",2888,Recursive
"tanHhnT7t2C",2888,Recursive
"qc_loc_fw::LOWIWifiDriverInterface::LOWIWifiDriverInterface(qc_loc_fw::LOWIWifiDriverListener*, qc_loc_fw::LOWIWlanQmiClient*)",2880,Recursive
"qc_loc_fw::LOWIWLANEventsSubscriptionRequest::createDummyEventsSubscriptionRequest()",2880,Recursive
"qc_loc_fw::LOWIAsyncDiscoveryScanResultRequest::createDummyAsyncRequest()",2880,Recursive
"qc_loc_fw::vector<QmiLowiDiscoveryResponseInd_v01*>::push_back(QmiLowiDiscoveryResponseInd_v01* const&)",2880,Recursive
"ds1_rsa_private",2880,Recursive
"qc_loc_fw::LOWIDiscoveryScanRequest::LOWIDiscoveryScanRequest(unsigned long, QmiLowiDiscoveryRequest_v01*)",2872,Recursive
"qc_loc_fw::LOWIUtils::getChannelsOrFreqs(qc_loc_fw::LOWIDiscoveryScanRequest::eBand, unsigned char&, bool)",2872,Recursive
"secboot_authenticate",2872,Recursive
"qc_loc_fw::List<qc_loc_fw::LOWIRequest*>::add(qc_loc_fw::LOWIRequest* const&)",2864,Recursive
"qc_loc_fw::Mutex::createInstance()",2864,Recursive
"cvp_register_device_config_cmd_ctrl.constprop.58",2864,Recursive
"ulogdiag_handler",2864,Recursive
"operator new[](unsigned int)",2856,Recursive
"efr_decoder",2856,Recursive
"operator new(unsigned int)",2848,Recursive
"an2ThtoP8X",2848,Recursive
"_Throw_bad",2840,Recursive
"__cxa_bad_cast",2840,Recursive
"__cxa_bad_typeid",2840,Recursive
"ds1_rsa_public",2840,Recursive
"ULogDiagReadAndFormat",2832,Recursive
"__cxa_throw",2832,Undetermined
"std::set_terminate(void (*)())",2808,Undetermined
"std::set_unexpected(void (*)())",2808,Undetermined
"__cxa_allocate_exception",2808,Recursive
"cvp_set_system_config_cmd_ctrl.constprop.61",2800,Recursive
"diagpkt_commit_dcm",2800,Recursive
"g729a_encode",2800,Closed
"2hJVC9TTJhU",2792,Recursive
"__cxa_call_unexpected",2792,Closed
"ds1_mpi_exp_mod",2784,Recursive
"afe_svc_apr_msg_handler",2760,Recursive
"cvp_create_full_session_v2_cmd_ctrl.constprop.31",2760,Recursive
"fgvEncoder::filterbank_ana_hb_fx(short*, short*, short const*, short, STATE_ANA_HB_fx*)",2752,Closed
"afe_hlp_svc_apr_msg_handler",2752,Recursive
"nJtC3PtTCPo0",2752,Closed
"rfs_rfsa_put",2752,Recursive
"cvp_enable_cmd_ctrl.constprop.34",2744,Recursive
"g729a_CoderLd8a",2744,Closed
"AudioStreamMgr_OpenPushModeTxStreamCmdHandler",2736,Recursive
"AudPP_WorkLoop(void*)",2736,Recursive
"cvp_set_device_v2_cmd_ctrl.constprop.36",2728,Recursive
"rfs_rfsa_write",2728,Recursive
"cvp_disable_cmd_ctrl.constprop.35",2720,Recursive
"cvp_set_sampling_rate_cmd_ctrl.constprop.60",2720,Recursive
"ec_lib_304",2720,Closed
"rfsa_write",2720,Recursive
"afe_group_device_render_pcm_samples_thread_safe",2712,Recursive
"adsp_dynamic_loader_thread(void*)",2704,Recursive
"fgvDecoder::filterbank_syn_hb_fx(short*, short const*, short const*, short, STATE_SYN_HB_fx*)",2704,Closed
"afe_port_apr_msg_handler",2704,Recursive
"lvb_vocproc",2704,Closed
"nJtCYPtTCPo0",2704,Closed
"UXh2U8UTTanVhCaXHXJC2P2aC",2696,Recursive
"cvs_call",2696,Recursive
"fgvDecoder::Synthesis_of_decsph_fx(short*, short*, short, short, short*, long*, short*, short, short, short, short, short)",2688,Closed
"cvp_state_control",2688,Recursive
"rfsa_write_helper",2688,Recursive
"factorial_unpack_new(VPint, short, short, short*)",2680,Recursive
"AudPP_DataProc_ProcessNewPacket(_ThisAudDynaPPSvc_t*, elite_msg_any_t*)",2680,Recursive
"cvp_register_dynamic_calibration_data_cmd_ctrl.constprop.56",2672,Recursive
"smd_lb_server_workloop",2672,Recursive
"XCDP2TT3oD",2664,Closed
"AudPP_DataProc_DataBufFormatProc(_ThisAudDynaPPSvc_t*)",2664,Recursive
"hTXU8TVXnaaCHXJC2P2aC",2664,Recursive
"afe_port_apr_set_param_handler(afe_dev_port*, aprv2_packet_t*)",2656,Recursive
"fgvDecoder::silence_decoder_fx(short*, short, short)",2656,Closed
"afe_port_render_pcm_samples_thread_safe",2656,Recursive
"cvs_ist",2656,Recursive
"appi_mbdrc_set_param(appi_t*, unsigned long, appi_buf_t const*)",2640,Recursive
"afe_port_render_pcm_samples",2640,Recursive
"cvs_thread_process_gating_commands",2640,Recursive
"vsm_process_apr_msg(void*, elite_msg_any_t*)",2632,Recursive
"TtWhkvwa28am40tBUQVD2Qj3wRBrQSBTZTmaQBFmerF5m_cTcrmBQTeFBQT_FrccmFFTB3m35lOZTRSBMTcrAZBSjFBlZmBQTOdm35TFZcRSBMAlrZZBSFsTADQmrFTB0rF5mZMTTjscOBQBQmBFmD0TFQTZ5rTMjmwQQrQBP",2624,Recursive
"afe_port_apr_dma_start(afe_dev_port*, aprv2_packet_t*)",2624,Recursive
"v13k_ps_inner_loop_13_v4",2624,Closed
"process_adsp_amdb_requests",2616,Recursive
"remotectl_skel_invoke",2616,Recursive
"Elite_InitializeDataBases",2608,Recursive
"topo_buffer_reset(topo_struct*, _AudPP_BufInfo_t*, unsigned char*)",2608,Recursive
"afe_port_set_calib_data(afe_dev_port*, unsigned long, unsigned long*, unsigned char*, aprv2_packet_t*)",2608,Recursive
"AudPP_AddStaticTopologiesAndModules",2592,Recursive
"XttC6PCXUXtTXoPt8CFHnh47QPVCC",2592,Closed
"dit_dst4_fx(short*, short*, short)",2592,Recursive
"cvp_set_dynamic_system_config_cmd_ctrl.constprop.62",2592,Recursive
"sp_v2_ex_vi_bgt_deinit",2592,Recursive
"afe_add_static_topologies_and_modules",2584,Recursive
"lsm_add_static_topologies_and_modules",2584,Recursive
"remotectl_open",2584,Recursive
"afe_port_apr_dma_stop(afe_dev_port*, aprv2_packet_t*)",2576,Recursive
"Adm_AprAfeConnectCmdHandler(void*, aprv2_packet_t*)",2576,Recursive
"mod_table_open",2576,Recursive
"process_msg",2576,Recursive
"topo_process(topo_struct*, _AudPP_BufInfo_t*, _AudPP_BufInfo_t*)",2568,Recursive
"afe_port_get_client_samples_and_add(afe_client_info*, afe_dev_port*, signed char*, short)",2568,Recursive
"adsp_amdb_add_capi",2568,Recursive
"adsp_amdb_add_capi_ex",2568,Recursive
"adsp_amdb_add_capi_ex_exp",2568,Recursive
"adsp_amdb_add_capi_exp",2568,Recursive
"adsp_amdb_add_capi_v2",2568,Recursive
"adsp_amdb_add_capi_v2_exp",2568,Recursive
"adsp_amdb_add_static_capi_v2",2568,Recursive
"appi_dts_hpx_postmix_init",2560,Recursive
"cvp_calibrate_dynamic",2560,Recursive
"setlocale",2560,Recursive
"gain_dep_x_filter_process(void*, void*, short*, short*, short, void*, void*, void*, short)",2552,Recursive
"StartEliteStaticService()",2552,Recursive
"adsp_amdb_addInternal_capi(int, int, int, int (*)(long, unsigned long, unsigned long*), int (*)(ICAPI*, unsigned long, unsigned long), char const*, char const*, char const*)",2552,Recursive
"adsp_amdb_addInternal_capi_v2(int, int, int, unsigned long (*)(capi_v2_proplist_t*, capi_v2_proplist_t*), unsigned long (*)(capi_v2_t*, capi_v2_proplist_t*), char const*, char const*, char const*)",2552,Recursive
"adsp_amdb_addInternal_appi(int, int (*)(appi_buf_t const*, unsigned long*), int (*)(appi_t*, unsigned char*, appi_format_t const*, appi_format_t*, appi_buf_t*), char const*, char const*, char const*)",2544,Recursive
"adsp_amdb_add_appi",2544,Recursive
"adsp_amdb_add_appi_exp",2544,Recursive
"adsp_amdb_add_static_appi",2544,Recursive
"voice_dtmf_gen_process(dtmf_gen_struct_t*, short*, short*, short)",2536,Recursive
"pl_grow_heap_dynamically",2536,Recursive
"afe_topo_setparam",2528,Recursive
"cvs_stream_set_system_config_cmd_ctrl.constprop.51",2528,Recursive
"qc_loc_fw::LOWIWifiDriverInterface::injectMeasurements(sLowiDiscoveryScanMeasurement_v01&, wls_ap_t_v01&, qc_loc_fw::LOWIRequest*)",2520,Recursive
"topo_process_module(topo_struct*, unsigned long)",2512,Recursive
"dynconfig_open",2512,Recursive
"AudPP_Flush(void*, elite_msg_any_t*)",2504,Recursive
"_Getnloc",2496,Recursive
"__dlopen",2496,Recursive
"dlw_Open",2496,Recursive
"6aT4CGVhCtT4U2qCTaoTf9",2488,Closed
"Adm_RxStRtrAfeConnectCmdHandler",2488,Recursive
"amrwb_synthesis",2488,Recursive
"48nTQQz",2480,Recursive
"Hnt81FHTCjFZvLH64a2CC",2480,Closed
"_Unwind_Resume_or_Rethrow",2480,Undetermined
"AudPP_FlushDataQueue(_ThisAudDynaPPSvc_t*)",2480,Recursive
"MtMxWorkLoop(void*)",2480,Recursive
"usm_process_session_cmd_q(usm_t*, long)",2480,Recursive
"__cxa_rethrow",2472,Undetermined
"_rtld_load_needed_objects",2472,Recursive
"_Getloc",2464,Recursive
"_Unwind_ForcedUnwind",2464,Undetermined
"_Unwind_RaiseException",2456,Undetermined
"_Unwind_Resume",2456,Undetermined
"MtMx_ProcessDataQ",2448,Recursive
"voice_log_cal_data(unsigned long, unsigned long, unsigned long)",2448,Recursive
"usm_session_cmd_q_handler",2448,Recursive
"AudioStreamMgr_CreatePPSvc",2440,Recursive
"VCAPI_FrProcess(ICAPIVtbl*, CAPI_BufList_t const*, CAPI_BufList_t*, CAPI_Buf_t*)",2440,Closed
"qc_loc_fw::LOWIROMEWifiDriver::~LOWIROMEWifiDriver()",2440,Recursive
"_rtld_load_library",2440,Recursive
"amrwb_synthesis",2440,Recursive
"_Findloc",2432,Recursive
"do_unwind",2432,Undetermined
"qc_loc_fw::LOWIROMEWifiDriver::~LOWIROMEWifiDriver()",2424,Recursive
"ultrasound_proc_svc_process_source_input_data_q(ultrasound_proc_svc_t*)",2416,Recursive
"nt81hCHHrtTAGcnCt4nC",2416,Recursive
"usm_session_cmd_q_open_rx_stream_handler",2416,Recursive
"usm_session_cmd_q_open_tx_stream_handler",2416,Recursive
"voice_process_oobtty_tx",2416,Recursive
"TCCon4XCUqUJ",2400,Recursive
"vdec_set_param_v3(void*, elite_msg_any_t*)",2400,Recursive
"venc_set_param_v3(void*, elite_msg_any_t*)",2400,Recursive
"vdec_pp_set_param_v3(void*, elite_msg_any_t*)",2400,Recursive
"vprx_set_param_v3_cmd(void*, elite_msg_any_t*)",2400,Recursive
"cODDBkTUX_tXVCCX3dnctO_TXVCCnU_nXVCCRUtPCQJammmTFptFpT22amamJ6a",2400,Closed
"zkBT3ODaUX_tXVCCX3dnctO_TXVCCnU_nXVCCRUtPCQJammmTFptFpT22amamJ6a",2400,Closed
"MtMx_MsgMediaType",2392,Recursive
"ultrasound_proc_svc_handle_tx_elite_data_buffer(ultrasound_proc_svc_t*)",2392,Recursive
"afe_port_get_buf_from_client_queue_rate_match(afe_client_info*, afe_dev_port*, short, signed char*, signed char**, unsigned long*, unsigned long*, unsigned long*, unsigned long*)",2376,Recursive
"TRANSMODE_fx::get_signal_peaks_fx(short*, short, short, short, short, short, short*)",2376,Closed
"bkDTcUY8aHranC660PUVmBatcU28DdV_FTrNATsrFrQcmBQTQDcDFTrjmwQQrQBB5TDFmF0TcMrZOsTBFQjBmBQTZ0mD5TFMQTQrQwjBYQmrmcapmaFTTacBTTDF1OKZwrTMjQQQarQBaaaa",2376,Closed
"cvp_calibrate_static",2376,Recursive
"lsm_workloop(void*)",2368,Recursive
"MtMx_CustomMsgHandler(void*, elite_msg_any_t*)",2368,Recursive
"evrc_acelp",2360,Closed
"mvm_call",2360,Recursive
"cvp_find_vol_level_from_dynamic_cal",2352,Recursive
"gsm_fr_encoder",2352,Closed
"MtMx_MapRoutings",2344,Recursive
"VOXA4vFhjCLr4_aVn2HG",2344,Recursive
"ultrasound_proc_svc_create",2336,Recursive
"MtMx_MsgEos",2328,Recursive
"lsm_process_session_cmd_q",2328,Recursive
"OOmt46CP4tCnQ2CJP4TTAHtUCUtPoVTtvX",2320,Closed
"ultrasound_proc_svc_encode(ultrasound_proc_svc_t*, unsigned long*)",2320,Recursive
"mvm_task",2320,Recursive
"ttC6VUCXTOX86P2hGO4tC4C4QPPJt4HCACTU",2320,Closed
"AudioStreamMgr_CreateEncSvc",2312,Recursive
"IQ2Ha_CvgU",2312,Recursive
"ultrasound_proc_svc_encode_sync_gesture(ultrasound_proc_svc_t*, unsigned long*)",2312,Recursive
"CEtsiEaacPlusDecoderLib::Process(CAPI_BufList_t const*, CAPI_BufList_t*, CAPI_Buf_t*)",2312,Recursive
"ctmtx_modulate",2312,Recursive
"lsm_session_cmd_q_apr_pkt_handler",2312,Recursive
"ThB3kOFpC4HnXJc8t2vLPnjCoQnC0CHa7",2304,Recursive
"ultrasound_proc_svc_create_svc_q(ultrasound_proc_svc_t*)",2304,Recursive
"MtMx_ChkReinitInportLocalBuf(This_t*, unsigned long, MatrixInPortInfoType*)",2304,Recursive
"mvm_thread_process_gating_commands",2304,Recursive
"42FO4PCG6tO4CPQCCJP4TTAHtUCUtPoVTtvX",2296,Closed
"AudPP_CreateSvc",2296,Recursive
"CO6O44tPCt2mQPnJt4HCACTU",2296,Closed
"FO64G2COPtC4C4QPPJt4HCACTU",2296,Closed
"CWmaProDecoderLib::Process(CAPI_BufList_t const*, CAPI_BufList_t*, CAPI_Buf_t*)",2296,Recursive
"MtMx_MsgDataSetParam",2288,Recursive
"fgvEncoder::map_peaks_fx(short*, short, short*, short, short, short*)",2288,Recursive
"afe_svc_custom_msg_handler",2288,Recursive
"appi_dts_hpx_premix_init",2288,Recursive
"lsm_session_cmd_q_open_tx_stream_handler",2288,Recursive
"CBsacDecoderLib::Process(CAPI_BufList_t const*, CAPI_BufList_t*, CAPI_Buf_t*)",2280,Recursive
"CCt6XUtXOACTUStF",2272,Closed
"FOSUtCA",2264,Closed
"MxAt_CommonInPortProcessingRoutine",2264,Recursive
"OXAthvVtH_r4_aVn2HG",2264,Recursive
"afe_svc_aanc_work_loop(void*)",2264,Recursive
"CEtsiEaacPlusDecoderLib::DecodeProcess(CAPI_BufList_t const*, CAPI_BufList_t*, CAPI_Buf_t*)",2264,Recursive
"cvd_cal_query_init",2264,Recursive
"81ZnHtHTCjLc4FPvtC",2256,Closed
"afe_port_custom_cdc_int_handling(elite_msg_any_t*)",2256,Recursive
"_apps_mem_pls_ctor",2256,Recursive
"_apps_remotectl_pls_ctor",2256,Recursive
"_apps_std_pls_ctor",2256,Recursive
"cvs_core_create_session_cmd_ctrl.constprop.35",2256,Recursive
"remote_handle_open",2256,Recursive
"FOVVn6zPHXTTAytUCUtPoVTtvX",2248,Closed
"MtMx_CfgInputPorts",2248,Recursive
"_apps_mem_pls_dtor",2248,Recursive
"_apps_remotectl_pls_dtor",2248,Recursive
"_apps_std_pls_dtor",2248,Recursive
"afe_port_client_sample_slip_stuff",2248,Closed
"ctm_transmitter",2248,Recursive
"MtMx_DetectIfPullPortsNeedsToSendData",2240,Recursive
"MxAt_ApplyGainAndAccumulateSamples",2240,Recursive
"VnlXA4_afn2HGCqBSCUCU",2240,Recursive
"zF6OnHVPtXyVACTU",2240,Closed
"F42watHHV2BCPaHQR8TP",2232,Closed
"CBsacDecoderLib::DecodeProcess(CAPI_BufList_t const*, CAPI_BufList_t*, CAPI_Buf_t*)",2232,Recursive
"fastrpc_kthread_invoke",2232,Recursive
"remote_handle_close",2232,Recursive
"48nT_QR",2224,Recursive
"HnV6FOAPVzyTXCHUFtCXhnTP_tHttUtPoVTtvX",2224,Closed
"mvm_start_voice_cmd_control.constprop.20",2224,Recursive
"nt81mCHHFdTmamnTXCVa",2224,Closed
"AudioStreamMgr_CloseStreamCmdHandler",2216,Recursive
"CHnt814TZHFcjtUvLPTpCz",2216,Closed
"OVV4jzPGXTTAytUCUtPoVTtvX",2216,Closed
"V6FOyHznVXPTCCtAFhUXHntH_tPt",2216,Closed
"listen_proc_svc_workloop(void*)",2216,Recursive
"AudioEncSvc_ProcessInpDataQueue(AudioEncSvc_t*)",2216,Recursive
"cvs_stream_register_static_calibration_data_cmd_ctrl.constprop.60",2216,Recursive
"dts_hpx_allocate_resampler_bufs",2216,Recursive
"mvm_standby_voice_cmd_control.constprop.21",2216,Recursive
"t81RHCnTRHrVd3TmnTX",2216,Closed
"ultrasound_enc_svc_create",2216,Recursive
"MxAr_ProcessPendingPullOutPorts",2208,Recursive
"U8tOXlCHmCw",2208,Recursive
"AudioEncSvc_ProcessOutDataQueue(AudioEncSvc_t*)",2208,Recursive
"cvp_register_static_calibration_data_cmd_ctrl.constprop.54",2208,Recursive
"listen_proc_svc_create",2208,Recursive
"mvm_core_create_session_cmd_control.constprop.18",2208,Recursive
"t0DkTHUC8lCXmmwuOthn7JmJJ6JmFDTmpmD9TH8UtXFCtuCmHKTDwnmPcvCtSTqV4DemtHUC8lCXmJwmOntta",2208,Recursive
"AudioDecSvc_ProcessOutputDataQ",2200,Recursive
"PzG4VjOtXyVACTU",2200,Closed
"cvs_core_destroy_session_cmd_ctrl.constprop.36",2200,Recursive
"ipc_router_xal_smdl_worker_thread",2200,Recursive
"t81CHCnTcHX2mVTHRaP2CnHS4TH",2200,Closed
"7t2XVTaCJTTah2hPaHKTa8PJ2",2192,Closed
"AudioStreamMgr_CloseStreamCmdHelper",2192,Recursive
"G4VjOAPVzyTXCHUFtCXhnTP_tHttUtPoVTtvX",2192,Closed
"ultrasound_proc_svc_send_gesture_result_and_raw_data(ultrasound_proc_svc_t*, unsigned char*, unsigned long, unsigned long*)",2192,Recursive
"listen_proc_svc_process_input_data_q(listen_proc_svc_t*)",2192,Recursive
"ultrasound_enc_svc_process_input_data_q(ultrasound_enc_svc_t*)",2192,Recursive
"qc_loc_fw::LOWIWifiDriverInterface::injectEventResults(unsigned long, QmiLowiWlanInterfaceEventsResponseInd_v01&, wls_event_ind_msg_v01&)",2192,Recursive
"ipc_router_xal_smdl_notify",2192,Recursive
"samp_slip_ss4_multi",2192,Closed
"voice_samp_slip_process",2192,Closed
"AXAPtUCq2mC",2184,Recursive
"MxAr_ProcessBufQ",2184,Recursive
"SlimBus_ReadAndClearInfoElement",2184,Recursive
"ultrasound_enc_svc_create_svc_q(ultrasound_enc_svc_t*)",2184,Recursive
"cvs_stream_enable_cmd_ctrl.constprop.38",2184,Recursive
"gsmhr_sfrmAnalysis",2184,Closed
"sp_v2_rx_log_algo_stats",2184,Recursive
"CUTUCqyqnXoPJa",2176,Recursive
"FBRjThR",2176,Closed
"H8t1HCnT2dmFS4mH",2176,Closed
"SlimBus_ClearInfoElement",2176,Recursive
"VjOyGz4VXPTCCtAFhUXHntH_tPt",2176,Closed
"SBRRtWorkLoop(void*)",2176,Closed
"SBRRtWorkLoop_Bsac(void*)",2176,Closed
"AudioEncSvc_Proc(AudioEncSvc_t*)",2176,Recursive
"fgvEncoder::nelp_encoder_fx()",2176,Closed
"ipc_router_xal_smdl_handle_remote_resume",2176,Recursive
"mvm_pktexg_mailbox_timing_reconfig_evt_control.constprop.43",2176,Recursive
"mvm_reconfig_cmd_control.constprop.41",2176,Recursive
"rfs_rfsa_get",2176,Recursive
"AudioStreamMgr_CloseRegularStream",2168,Recursive
"MtMx_Pause",2168,Recursive
"MxAt_ProcessOutputPortWakeUp",2168,Recursive
"ultrasound_enc_svc_process_input_data(ultrasound_enc_svc_t*)",2168,Recursive
"topo_init(audproc_topology_definition_t const*, unsigned short, unsigned long, unsigned long volatile*, unsigned long volatile*, topo_struct**, AudPP_AudProcType, unsigned long*, topo_event_client_t*, unsigned char)",2168,Recursive
"ipc_router_xal_smdl_start_read",2168,Recursive
"mvm_stop_voice_cmd_control.constprop.23",2168,Recursive
"DDBkTXctO_CXVnCnUaoWTPCXUmaQmRKFDATzArwQc_cTc",2160,Closed
"RhtlThR4PH2n2CG",2160,Closed
"send_response(qc_loc_fw::LOWIResponse*)",2160,Recursive
"afe_ports_apr_dma_restart(unsigned long*, aprv2_packet_t*)",2160,Recursive
"ultrasound_proc_svc_process_gesture_results_q(ultrasound_proc_svc_t*)",2160,Recursive
"qc_loc_fw::LOWIMacAddress::print()",2160,Recursive
"afe_port_set_device_module_params",2160,Recursive
"cvs_stream_reinit_cmd_ctrl.constprop.42",2160,Recursive
"cvs_stream_update_attached_vocproc_cmd_ctrl.constprop.37",2160,Recursive
"ipc_router_xal_smdl_handle_rx",2160,Recursive
"H8t1HCnTaCXcmVTHnR2THCPT842STFHo",2152,Closed
"SigVerify_CheckForTestEnable",2152,Recursive
"SlimBus_WriteValueElement",2152,Recursive
"afe_aanc_process_cmd_q(afe_aanc_state*)",2152,Recursive
"listen_proc_svc_create_svc_q(listen_proc_svc_t*)",2152,Recursive
"lowi_disconnect_cb(void*, void*)",2152,Recursive
"cvs_stream_vocproc_evt_not_ready_processing.constprop.33",2152,Recursive
"cvs_stream_vocproc_evt_ready_processing.constprop.34",2152,Recursive
"cvs_thread_process_nongating_commands",2152,Recursive
"load_testsig_on_boot",2152,Recursive
"rfs_rfsa_read",2152,Recursive
"rfs_rfsa_seek",2152,Recursive
"AudioEncSvc_Create",2144,Recursive
"AudioStreamMgr_CreateSwitchSvc",2144,Recursive
"AudioStreamMgr_StreamDisConnectGraph",2144,Recursive
"DkTXQ4KQ47VCCRUtJnmV0tBU28DBFzDTQAOa_QZQmAFmTH33TF6",2144,Closed
"MxAt_ProcessBufQ",2144,Recursive
"SlimBus_ReadValueElement",2144,Recursive
"qc_loc_fw::LOWICapabilityRequest::~LOWICapabilityRequest()",2144,Recursive
"qc_loc_fw::LOWIDiscoveryScanRequest::~LOWIDiscoveryScanRequest()",2144,Recursive
"cvp_set_param_v2_cmd_ctrl.constprop.63",2144,Recursive
"cvs_stream_disable_cmd_ctrl.constprop.39",2144,Recursive
"mp3_dec_capi_v2_init",2144,Recursive
"mvm_state_control",2144,Recursive
"rfs_rfsa_open",2144,Recursive
"rfsa_read",2144,Recursive
"4too8a6TaU4HvCd2aaJhTU",2136,Recursive
"AudioStreamMgr_GetMtMxStRtrParamCmdHandler",2136,Recursive
"KnTzj_0qqTT3HY",2136,Closed
"Tjz_nKTqTHTq0Y3a",2136,Closed
"_Makeloc",2136,Recursive
"ultrasound_proc_svc_handle_gesture_results(ultrasound_proc_svc_t*, qurt_elite_bufmgr_node_t*)",2136,Recursive
"capi_v2_appi_wrapper_process(capi_v2_t*, capi_v2_stream_data_t**, capi_v2_stream_data_t**)",2136,Recursive
"qc_loc_fw::LOWIController::issueRequest(qc_loc_fw::LOWIRequest*)",2136,Recursive
"qc_loc_fw::LOWIWifiDriverInterface::~LOWIWifiDriverInterface()",2136,Recursive
"_rtld_search_library_path",2136,Recursive
"afe_set_topo_id",2136,Recursive
"fastrpc_invoke_dispatch",2136,Recursive
"rfs_rfsa_stat",2136,Recursive
"rfsa_seek",2136,Recursive
"O8ltHmCw",2128,Recursive
"U8tUX_CXVCC",2128,Recursive
"lsm_capi_v2_event_callback(void*, capi_v2_event_id_t, capi_v2_event_info_t*)",2128,Recursive
"ultrasound_proc_svc_destroy_yourself(ultrasound_proc_svc_t*, elite_msg_any_t*)",2128,Recursive
"qc_loc_fw::LOWICapabilityRequest::LOWICapabilityRequest(unsigned long, QmiLowiCapabilitiesRequest_v01*)",2128,Recursive
"qc_loc_fw::LOWICapabilityRequest::~LOWICapabilityRequest()",2128,Recursive
"qc_loc_fw::LOWIDiscoveryScanRequest::~LOWIDiscoveryScanRequest()",2128,Recursive
"cvp_register_volume_calibration_data_v2_cmd_ctrl.constprop.52",2128,Recursive
"cvs_state_control",2128,Recursive
"ipc_router_xal_recv",2128,Recursive
"rfsa_open",2128,Recursive
"AudioDecSvc_ProcessInputDataQ",2120,Recursive
"AudioStreamMgr_SessionRespQCustomMsgHandler",2120,Recursive
"MtMx_DetectIfPushPortsNeedsToSendData",2120,Recursive
"SlimBus_ExchangeValueElement",2120,Recursive
"SlimBus_ReadInfoElement",2120,Recursive
"ultrasound_proc_svc_encode_sync_free_form(ultrasound_proc_svc_t*, unsigned long*)",2120,Recursive
"capi_v2_media_format_converter_set_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",2120,Recursive
"cvp_register_volume_calibration_data_cmd_ctrl.constprop.51",2120,Recursive
"ipc_router_qdi_main_invocation",2120,Recursive
"FindFirstArrival",2112,Closed
"MtMx_CfgOutputPorts",2112,Recursive
"ultrasound_proc_svc_destroy_svc(ultrasound_proc_svc_t*)",2112,Recursive
"ultrasound_enc_svc_get_output_buffer(ultrasound_enc_svc_t*)",2112,Recursive
"lsm_process_system_cmd_q(lsm_t*, long)",2112,Recursive
"AudioEncSvc_DestroyYourself(AudioEncSvc_t*)",2112,Recursive
"fgvEncoder::cod3_10jcelp_fx(short*, short*, short, short, short, short*, short*, short*)",2112,Closed
"capi_v2_media_format_converter_init",2112,Recursive
"efr_Post_Filter",2112,Recursive
"rfsa_plen",2112,Recursive
"rfsa_read_helper",2112,Recursive
"usm_apr_callback_function",2112,Recursive
"AudioStreamMgr_GetPpParamCmdHandler",2104,Recursive
"AudioStreamMgr_GetTopoModuleCmdHandler",2104,Recursive
"listen_proc_svc_process(listen_proc_svc_t*, unsigned long, signed char*)",2104,Recursive
"vsm_thread(void*)",2104,Recursive
"ultrasound_proc_svc_process_client_out_data_q(ultrasound_proc_svc_t*)",2104,Recursive
"afe_port_custom_msg_handler",2104,Recursive
"afe_port_hw_mad_set_param_handler",2104,Recursive
"afe_port_set_loopback_module_params",2104,Recursive
"cvd_cal_log_data",2104,Recursive
"nJtC0PtTCPoi",2104,Closed
"3kTXhn0_C7VnCFUoR8tACsJG62tcCmHiOD8C2VUobZXC_CHVUXn",2096,Recursive
